DATE TIME (UTC),MMSI,LATITUDE,LONGITUDE,COURSE,SPEED,HEADING,NAVSTAT,IMO,NAME,CALLSIGN,AISTYPE,A,B,C,D,DRAUGHT,DESTINATION,ETA,LOA,TYPENAME
2019-11-27 11:19:45,373607000,1.36742,104.40967,51.5,10.1,55,0,9767015,GLOBAL AMBITION,3ENZ7,70,153,27,19,11,6.8,KALIORANG,12-02 04:00,180,Bulk Carrier
2019-11-27 11:19:45,566886000,1.53643,104.55540,209.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:19:46,356426000,1.12139,104.87327,312.0,15.2,314,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:19:46,255805675,1.30495,104.30565,253.1,12.7,255,0,9248148,LISBON,CQGZ,71,13,264,20,20,8.0,THLCH>MYTPP,11-27 16:00,277,Container Ship
2019-11-27 11:19:46,525100992,1.04026,104.21237,168.3,0.1,511,0,0,MT NOER POPPY,YCCR2,80,70,15,7,6,6.0,TG.UBAN,11-23 18:30,85,#N/A
2019-11-27 11:19:47,232011742,1.29241,104.08740,265.7,6.6,260,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:19:47,232011742,1.29241,104.08740,265.7,6.6,260,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:19:47,405000249,1.25892,104.23545,80.0,12.2,74,0,9217682,ZAHAB JAHAN,S2AO2,70,160,30,20,11,7.0,TANJUNG KAMPEH,11-28 18:00,190,Bulk Carrier
2019-11-27 11:19:47,533170354,1.33553,104.10318,295.9,0.2,60,0,9066186,SHIMA MARU       .,9WRZ2,80,70,20,2,11,5.5,,02-26 05:00,90,Oil Products Tanker
2019-11-27 11:19:47,538005592,1.31564,104.33014,228.8,7.8,234,0,9308417,JEJU ISLAND,V7JM2,79,205,17,15,15,9.0,SG PEBGA,11-27 14:00,222,Container Ship
2019-11-27 11:19:48,533000330,1.33635,104.09287,54.0,0.0,108,0,9380025,NAUTICA JOHOR BAHRU,9MFE6,80,81,4,5,12,4.9,JOHOR ANCHORAGE,11-26 19:00,85,Oil Products Tanker
2019-11-27 11:19:48,355902000,1.18135,105.03878,127.1,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:19:48,525200750,1.03748,104.13441,360.0,0.0,511,15,0,MT RIZKI BAROKAH,YCD12,80,60,6,5,6,0.0,,,66,#N/A
2019-11-27 11:19:49,477712400,1.43084,104.50157,52.0,18.0,52,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:19:50,256728000,1.35924,104.64653,129.1,12.0,128,0,9670119,HARIS,9HA3991,70,168,17,6,24,9.8,JAKARTA,11-30 00:01,185,Container Ship
2019-11-27 11:19:50,416462000,1.30835,104.05948,278.0,0.0,204,0,9304942,CHINA STEEL REALIST,BMER,70,260,40,20,30,9.7,PJSB,11-27 08:15,300,Bulk Carrier
2019-11-27 11:19:51,533130542,1.32363,104.22439,184.1,0.2,511,0,0,ESCOLAR,9MWI8,80,37,11,5,3,0.0,,,48,#N/A
2019-11-27 11:19:51,636017493,1.27496,104.14992,261.4,13.5,262,0,9737709,NAUTICAL ANNE,D5LF8,70,173,26,9,23,10.5,SUEZ CANAL,12-13 04:00,199,Bulk Carrier
2019-11-27 11:19:51,376307000,1.35410,104.41851,47.9,12.4,49,0,9132703,WEST SCENT,J8B5348,70,118,28,20,5,8.5,HUMEN,12-02 18:00,146,Container Ship
2019-11-27 11:19:52,566886000,1.53592,104.55512,209.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:19:53,356426000,1.12168,104.87296,312.2,15.2,314,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:19:54,477176700,1.45069,104.52000,44.6,11.0,46,0,8819976,MCC HA LONG,VRRR8,71,139,24,14,14,6.0,SGSIN=THSHT,11-30 11:00,163,Container Ship
2019-11-27 11:19:54,355902000,1.18110,105.03912,125.9,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:19:55,477712400,1.43110,104.50190,52.1,18.1,52,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:19:55,351663000,1.37666,104.48375,68.8,13.3,70,0,9163441,KANWAY GALAXY,3FUH7,70,150,43,20,8,8.0,ID_SRG,11-29 14:00,193,Container Ship
2019-11-27 11:19:56,232011742,1.29239,104.08713,266.2,6.6,259,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:19:56,232011742,1.29239,104.08713,266.2,6.6,259,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:19:56,255805675,1.30479,104.30514,253.6,12.7,255,0,9248148,LISBON,CQGZ,71,13,264,20,20,8.0,THLCH>MYTPP,11-27 16:00,277,Container Ship
2019-11-27 11:19:57,566886000,1.53548,104.55487,209.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:19:57,533000330,1.33635,104.09287,54.0,0.0,108,0,9380025,NAUTICA JOHOR BAHRU,9MFE6,80,81,4,5,12,4.9,JOHOR ANCHORAGE,11-26 19:00,85,Oil Products Tanker
2019-11-27 11:19:57,533000075,1.32882,104.25659,0.0,0.0,511,0,8807246,TEGUH 9,9MYR7,80,56,12,3,12,0.0,,08-19 19:20,68,Oil Products Tanker
2019-11-27 11:19:57,533170354,1.33553,104.10318,298.7,0.2,60,0,9066186,SHIMA MARU       .,9WRZ2,80,70,20,2,11,5.5,,02-26 05:00,90,Oil Products Tanker
2019-11-27 11:19:57,538005592,1.31539,104.32986,229.1,7.8,235,0,9308417,JEJU ISLAND,V7JM2,79,205,17,15,15,9.0,SG PEBGA,11-27 14:00,222,Container Ship
2019-11-27 11:19:58,405000249,1.25903,104.23605,79.0,12.2,74,0,9217682,ZAHAB JAHAN,S2AO2,70,160,30,20,11,7.0,TANJUNG KAMPEH,11-28 18:00,190,Bulk Carrier
2019-11-27 11:19:59,356426000,1.12197,104.87265,312.3,15.2,314,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:19:59,215002000,1.32123,104.12287,334.8,0.2,76,1,9817901,FILIA T,9HA4910,79,151,21,9,19,8.5,MY PGU,11-27 06:30,172,Container Ship
